date,home_team,away_team,home_goals,away_goals,home_form_points_avg,home_form_goals_scored_avg,home_form_goals_conceded_avg,away_form_points_avg,away_form_goals_scored_avg,away_form_goals_conceded_avg,home_returning_from_break,away_returning_from_break,home_days_since_last_match,away_days_since_last_match,h2h_matches_found,h2h_home_win_rate,dc_home_win,dc_draw,dc_away_win,dc_over_2_5,dc_under_2_5
2023-06-12,Marseille,Lyon,3,0,1.4,1.0,1.0,1.0,1.2,1.8,0,0,7.0,32.0,5,0.5,0.5120756021881032,0.2664149554657455,0.22150944234615128,0.4458761065966576,0.5541238934033422
2023-07-04,Lens,Strasbourg,2,1,1.8,1.4,0.8,0.8,0.6,1.0,0,0,29.0,24.0,2,0.0,0.6658983056965389,0.19903484445743003,0.13506684984603112,0.5819373234637804,0.41806267653621976
2023-07-05,Ajaccio,Toulouse,0,0,1.2,0.8,1.2,0.4,1.0,1.6,0,0,63.0,55.0,1,0.0,0.3051636025328684,0.285833353342746,0.4090030441243856,0.4264254418765134,0.5735745581234865
2023-07-05,Auxerre,Clermont,1,1,1.0,1.0,1.4,1.0,0.6,1.4,0,0,64.0,55.0,1,0.0,0.2893251603106086,0.2900051791804742,0.4206696605089173,0.40652352205199405,0.5934764779480062
2023-07-05,Lorient,Brest,2,1,0.8,0.2,0.8,1.4,1.2,1.0,0,0,63.0,55.0,3,0.6666666666666666,0.3371061056233063,0.29414100300410934,0.36875289137258443,0.4031236986896389,0.5968763013103611
2023-07-05,Nantes,Strasbourg,0,2,1.8,1.4,1.2,0.8,0.8,1.0,0,0,25.0,1.0,4,0.375,0.43529910630291824,0.2733129886123352,0.29138790508474655,0.46767338602928055,0.5323266139707195
2023-07-05,Lyon,Montpellier,5,4,1.0,1.0,1.8,0.6,1.0,1.6,0,0,23.0,63.0,0,,0.5250725707315222,0.23568501436340544,0.23924241490507225,0.5847273910584333,0.4152726089415667
2023-07-05,Troyes,Paris SG,1,3,1.0,1.4,1.8,3.0,3.0,0.8,0,1,63.0,90.0,2,0.25,0.14496132114949498,0.18045117456784457,0.6745875042826603,0.6889022438025448,0.3110977561974552
2023-07-05,Angers,Monaco,1,2,0.4,0.4,1.8,2.0,1.8,0.8,0,0,63.0,55.0,4,0.0,0.10885310514331364,0.18397154650797062,0.7071753483487158,0.5821725490451071,0.417827450954893
2023-07-10,Reims,Monaco,1,3,2.2,1.0,0.4,2.6,2.0,0.6,0,0,35.0,5.0,2,0.25,0.28735478087237654,0.302186485052883,0.4104587340747405,0.385492659513865,0.6145073404861351
2023-07-10,Metz,Nice,0,1,0.4,0.8,2.2,3.0,2.4,0.6,0,0,60.0,35.0,2,0.25,0.1695214038670657,0.27008187661506455,0.5603967195178696,0.3979704822235099,0.6020295177764902
2023-07-12,Brest,Strasbourg,1,1,1.4,1.2,1.0,0.8,0.8,1.0,0,0,7.0,7.0,5,0.6,0.457452235213509,0.291975750977812,0.25057201380867916,0.39661659760501744,0.6033834023949826
2023-08-04,Angers,Lille,1,0,0.4,0.4,1.8,1.6,1.2,0.6,0,0,30.0,60.0,4,0.5,0.15332264413378607,0.26839892901569284,0.5782784268505212,0.3842741839284453,0.6157258160715547
2023-08-04,Nice,Paris SG,0,2,3.0,2.0,0.4,3.0,2.8,0.8,0,0,25.0,30.0,3,0.5,0.26027775727607805,0.2825532314079179,0.45716901131600396,0.4419257086257109,0.5580742913742891
2023-08-10,Lyon,Lorient,3,3,1.6,1.8,1.8,1.4,0.6,0.4,0,0,36.0,36.0,4,0.625,0.6055205137987729,0.20579464903642866,0.18868483716479859,0.6627242474680463,0.33727575253195397
2023-08-10,Marseille,Le Havre,3,0,1.4,1.2,1.0,1.5,1.25,1.25,0,1,59.0,90.0,0,,0.5124539691412102,0.2789435526211069,0.20860247823768316,0.4013166926517383,0.5986833073482618
2023-08-10,Rennes,Paris SG,1,3,0.0,0.4,2.0,3.0,2.6,0.8,0,0,66.0,6.0,4,0.375,0.22560284131807692,0.24445792543014558,0.5299392332517774,0.5442702164715854,0.4557297835284146
2023-08-10,Lens,Lille,1,1,1.8,1.2,0.8,1.0,0.8,0.8,0,0,37.0,6.0,3,0.16666666666666666,0.3898066150035209,0.32446646507626714,0.2857269199202118,0.309366554683183,0.6906334453168169
2023-08-10,Brest,Toulouse,1,1,1.0,0.8,1.2,0.4,0.6,1.2,0,0,29.0,36.0,3,0.8333333333333334,0.40389109533953216,0.3142053935220165,0.28190351113845125,0.33680192111012547,0.6631980788898744
2023-08-12,Montpellier,Lens,0,0,0.6,1.8,2.4,1.8,1.2,0.8,0,0,38.0,2.0,1,1.0,0.30160989701790436,0.24872106135018254,0.4496690416319129,0.6023441598397199,0.39765584016028
2023-09-04,Lorient,Marseille,0,0,1.4,1.0,0.8,1.8,1.8,1.0,0,0,25.0,25.0,1,0.0,0.1960102596718168,0.24419105505990898,0.5597986852682741,0.5461661086768326,0.4538338913231672
2023-09-04,Nantes,Monaco,2,2,1.2,1.2,1.6,2.6,2.2,0.8,0,0,61.0,56.0,3,0.3333333333333333,0.14836195592383933,0.24517592499449525,0.6064621190816655,0.4714320607327913,0.5285679392672087
2023-09-04,Troyes,Clermont,0,2,1.0,1.6,2.2,1.0,0.4,1.2,0,0,61.0,61.0,0,,0.44375488807470087,0.27421103600825414,0.282034075917045,0.5051929675186375,0.49480703248136254
2023-09-04,Reims,Brest,1,1,2.0,0.8,0.6,1.0,0.8,1.2,0,0,56.0,25.0,1,1.0,0.4537965830331504,0.32760126261726696,0.21860215434958258,0.2993804782462893,0.7006195217537106
2023-09-04,Montpellier,Toulouse,1,2,0.8,1.8,1.8,0.4,0.6,1.2,0,0,23.0,25.0,2,0.5,0.45189509779841297,0.2576606377379768,0.2904442644636101,0.5750131881953126,0.4249868118046873
2023-09-04,Ajaccio,Auxerre,0,3,0.8,0.4,1.0,1.2,0.8,1.0,0,0,61.0,61.0,0,,0.44478516050332034,0.323869138005547,0.23134570149113262,0.31620809844328474,0.6837919015567153
2023-09-04,Lyon,Rennes,3,1,1.2,1.8,2.2,0.0,0.6,2.2,0,0,25.0,25.0,3,0.5,0.4081002131786319,0.2628705355194258,0.3290292513019424,0.5681389063252538,0.4318610936747464
2023-09-12,Paris SG,Nantes,2,1,3.0,2.8,1.0,1.4,1.2,1.2,0,0,33.0,8.0,4,1.0,0.8236536912021146,0.12763073617511883,0.048715572622766545,0.6699810690176509,0.33001893098234913
2023-09-12,Rennes,Monaco,1,2,0.0,0.6,2.2,2.2,2.2,1.2,0,0,8.0,8.0,0,,0.27075165514544897,0.2704419816111385,0.4588063632434125,0.5325394388925969,0.46746056110740314
2023-10-02,Nice,Ajaccio,3,0,2.4,1.6,0.8,0.8,0.2,1.2,0,0,59.0,28.0,1,1.0,0.6630402888204223,0.2527560167923026,0.0842036943872751,0.339396835140236,0.6606031648597641
2023-10-03,Lille,Lyon,3,3,0.6,0.4,0.8,1.6,2.4,2.4,0,0,54.0,29.0,4,0.75,0.5027114077124158,0.28355556810965127,0.21373302417793294,0.4418951699670396,0.5581048300329605
2023-10-11,Montpellier,Nice,0,0,0.8,2.0,1.8,2.4,1.6,0.6,0,0,37.0,9.0,3,0.8333333333333334,0.28211595274731627,0.29011691483104796,0.42776713242163583,0.4640728497800683,0.5359271502199318
2023-10-12,Strasbourg,Le Havre,2,1,1.0,1.0,1.0,1.2,1.0,1.6,1,0,90.0,63.0,0,,0.45031789765383423,0.27718193599222285,0.2725001663539429,0.5163536397941456,0.48364636020585433
2023-10-12,Metz,Brest,0,1,0.4,0.6,1.8,0.6,0.8,1.4,1,0,90.0,38.0,1,0.0,0.23021324240352944,0.332234795671598,0.43755196192487256,0.31494965635825706,0.6850503436417429
2023-10-12,Clermont,Lille,0,0,1.6,0.8,0.6,0.6,0.8,1.2,0,0,38.0,9.0,2,0.25,0.27087238581221246,0.3356622808483741,0.39346533333941336,0.32347865327497605,0.676521346725024
2023-10-12,Lorient,Marseille,2,4,1.4,1.0,0.8,2.0,1.6,0.4,0,0,38.0,38.0,2,0.25,0.19927329428964347,0.27548065661849824,0.525246049091858,0.4626161981340964,0.5373838018659035
2023-10-12,Nice,Reims,2,1,2.0,1.2,0.6,2.0,1.0,0.8,0,0,1.0,38.0,5,0.6,0.43858971712899086,0.34250026451997834,0.2189100183510309,0.2830156894896746,0.7169843105103255
2023-10-12,Lyon,Toulouse,3,0,1.6,2.8,2.8,1.0,0.8,1.0,0,0,9.0,38.0,2,0.75,0.5152361414639248,0.24522835249841066,0.23953550603766435,0.6154579434252379,0.38454205657476204
2023-11-01,Brest,Lille,0,0,1.2,1.0,1.0,0.6,0.8,1.2,0,0,20.0,20.0,2,0.5,0.27346231241190677,0.3763149960635019,0.35022269152459135,0.22900005311325466,0.7709999468867453
2023-11-01,Ajaccio,Reims,0,1,0.2,0.0,1.8,1.4,1.0,1.2,0,0,30.0,20.0,1,0.0,0.14461208003240644,0.295509834355185,0.5598780856124085,0.3383187469988806,0.6616812530011194
2023-11-01,Auxerre,Toulouse,0,5,1.2,1.2,1.0,1.0,0.8,1.4,0,0,58.0,20.0,0,,0.36187972145731384,0.2919548577725106,0.3461654207701755,0.4868365109974251,0.5131634890025749
2023-11-01,Clermont,Rennes,2,1,1.8,0.8,0.2,0.0,0.8,2.4,0,0,20.0,50.0,0,,0.33676118993470194,0.31705370573275327,0.3461851043325448,0.3963040355329312,0.6036959644670687
2023-11-01,Lorient,Monaco,2,2,1.2,1.4,1.6,2.6,2.2,1.0,0,0,20.0,50.0,1,0.0,0.16127102971809465,0.2054660785308579,0.6332628917510476,0.6776231294031709,0.3223768705968293
2023-11-01,Strasbourg,Lens,2,2,1.4,1.4,1.2,1.8,1.2,0.8,0,0,20.0,81.0,3,0.6666666666666666,0.2611058817067437,0.28890005794098855,0.44999406035226774,0.4712790650246273,0.5287209349753728
2023-11-01,Paris SG,Angers,2,0,3.0,2.8,1.0,0.8,0.4,1.6,0,0,50.0,89.0,2,1.0,0.876897201196893,0.091864166567315,0.03123863223579211,0.7541621291850105,0.24583787081498956
2023-11-01,Nice,Montpellier,6,1,2.0,1.2,0.6,1.0,2.0,1.4,0,0,20.0,21.0,4,0.25,0.5678213835744359,0.2650295619917982,0.16714905443376582,0.462323258797502,0.5376767412024981
2023-11-01,Nantes,Lyon,0,0,0.8,1.0,1.6,2.2,3.4,2.2,0,0,50.0,20.0,0,,0.28971772759022396,0.2716761017220918,0.43860617068768415,0.5502020526576633,0.44979794734233647
2023-11-01,Troyes,Marseille,0,2,0.4,1.0,2.2,2.0,2.2,0.8,0,0,58.0,20.0,0,,0.1864589100042621,0.2675957279465488,0.5459453620491894,0.4791627856804062,0.520837214319594
2023-11-02,Clermont,Marseille,0,2,1.8,1.0,0.4,2.6,2.4,0.4,0,0,1.0,1.0,0,,0.21659126414573068,0.32618935943021093,0.4572193764240583,0.3384615336364764,0.6615384663635235
2023-11-02,Monaco,Paris SG,3,1,2.2,2.2,1.4,3.0,2.4,0.6,0,0,1.0,1.0,2,0.25,0.3344030961499855,0.27076753691753036,0.394829366932484,0.5824211111895349,0.41757888881046484
2023-11-03,Auxerre,Rennes,0,0,1.0,1.0,1.8,0.0,1.0,2.4,0,0,2.0,2.0,1,0.0,0.18659912816789048,0.24313576877410376,0.5702651030580057,0.582682070474631,0.4173179295253689
2023-11-03,Brest,Paris SG,1,2,1.4,0.8,0.6,2.4,2.0,1.0,0,0,2.0,1.0,3,0.0,0.17628578948537418,0.2918505042911298,0.5318637062234959,0.40100332006487377,0.5989966799351262
2023-11-08,Nice,Lille,1,1,2.0,2.2,0.8,0.8,0.8,1.0,0,0,7.0,7.0,1,0.0,0.40181583512032193,0.36185104893528086,0.23633311594439735,0.2667913418224604,0.7332086581775398
2023-11-11,Reims,Paris SG,0,3,1.4,1.0,1.2,2.4,2.0,1.2,0,0,10.0,8.0,1,0.5,0.20534532948307033,0.2748416895994412,0.5198129809174883,0.5069948872050988,0.49300511279490117
2023-11-11,Le Havre,Monaco,0,0,1.2,1.2,1.6,2.2,2.4,1.4,0,0,30.0,9.0,0,,0.15026650024201818,0.23991945629268902,0.6098140434652928,0.5556824517164284,0.44431754828357156
2023-12-02,Angers,Auxerre,1,1,0.8,0.4,1.8,1.2,0.8,1.2,0,0,31.0,29.0,0,,0.49100924428042986,0.2942999235644214,0.21469083215514878,0.4557708054434171,0.544229194556583
2023-12-02,Toulouse,Rennes,3,1,1.6,1.6,1.0,0.2,0.8,2.0,0,0,31.0,29.0,1,0.0,0.41026913130286535,0.2995317623349706,0.29019910636216406,0.4852409625407789,0.514759037459221
2023-12-02,Lille,Strasbourg,2,0,1.0,1.0,1.0,1.6,1.6,1.2,0,0,24.0,31.0,2,1.0,0.5613910075250187,0.2791935221079288,0.15941547036705245,0.44099497139573207,0.5590050286042678
2023-12-02,Montpellier,Brest,3,0,0.4,1.2,2.6,1.2,0.8,0.8,0,0,31.0,29.0,2,0.5,0.3599308265381928,0.3198149276317496,0.3202542458300575,0.42218284824440444,0.5778171517555954
2023-12-02,Reims,Troyes,4,0,0.8,0.8,1.8,0.2,0.8,2.4,0,0,21.0,31.0,2,0.25,0.5412241079300598,0.27969334742017854,0.17908254464976167,0.46595851891682843,0.5340414810831715
2023-12-02,Nantes,Lorient,1,0,1.0,1.0,1.4,1.2,1.8,2.0,0,0,31.0,31.0,3,0.6666666666666666,0.3972791160176992,0.2916941585986749,0.31102672538362597,0.5200047348085838,0.47999526519141616
2023-12-02,Lyon,Lens,2,1,1.8,2.4,1.4,1.8,1.4,1.0,0,0,31.0,31.0,4,0.375,0.38312598818874155,0.2868547491169554,0.33001926269430304,0.5419207896567754,0.45807921034322463
2023-12-03,Marseille,Strasbourg,2,2,2.6,2.2,0.4,1.6,1.4,1.2,0,0,31.0,1.0,2,1.0,0.7076074738606973,0.20220192599602776,0.09019060014327483,0.5582219238432741,0.44177807615672604
2023-12-03,Monaco,Reims,0,1,1.8,1.8,1.2,1.4,1.4,1.2,0,0,22.0,1.0,3,0.8333333333333334,0.6166724219557662,0.2454644338724236,0.13786314417180998,0.5134178664159361,0.4865821335840636
2023-12-03,Nantes,Nice,2,2,1.0,0.8,1.2,2.2,2.4,0.6,0,0,1.0,25.0,5,0.4,0.21354493404132632,0.3452131021667444,0.44124196379192937,0.30013010025960657,0.6998698997403936
2023-12-03,Ajaccio,Montpellier,0,1,0.2,0.0,1.6,1.0,1.0,1.6,0,0,32.0,1.0,0,,0.17535740518664467,0.2853334355721789,0.5393091592411765,0.4370152567401779,0.5629847432598221
2023-12-03,Angers,Toulouse,0,2,0.8,0.6,2.0,2.0,2.2,1.2,0,0,1.0,1.0,0,,0.24117582488387757,0.2923718416235725,0.4664523334925501,0.4778887231685207,0.5221112768314794
2023-12-03,Clermont,Lens,0,4,1.6,1.0,0.8,1.2,1.2,1.2,0,0,31.0,1.0,2,0.25,0.2850776822585504,0.3341229407869311,0.38079937695451854,0.36353062528695446,0.6364693747130457
2023-12-03,Lorient,Troyes,2,0,0.6,1.4,2.0,0.2,0.6,2.6,0,0,1.0,1.0,1,0.0,0.5645197324378335,0.23390414577230614,0.20157612178986056,0.6517832724228638,0.3482167275771364
2023-12-05,Lens,Reims,2,1,1.2,1.6,1.0,1.8,1.4,1.0,0,0,2.0,2.0,4,0.75,0.47584645571994544,0.30438129782913936,0.2197722464509151,0.3978501599482605,0.6021498400517394
2023-12-08,Paris SG,Lorient,0,0,2.4,2.0,1.0,1.0,1.2,1.4,0,0,27.0,5.0,2,1.0,0.8391015530429456,0.10910453339523726,0.05179391356181715,0.7900341623057191,0.20996583769428107
2023-12-08,Marseille,Reims,2,1,2.2,2.0,0.8,1.8,1.4,1.0,0,0,5.0,3.0,2,0.5,0.5265257755402245,0.29479465090221935,0.178679573557556,0.3875123103429196,0.6124876896570802
2023-12-11,Lens,Marseille,1,0,1.6,1.8,1.0,2.6,2.4,1.0,0,0,6.0,3.0,2,0.75,0.3613671962617988,0.3170434765492142,0.32158932718898703,0.41344261110401204,0.586557388895988
2023-12-11,Rennes,Lyon,0,1,0.2,0.8,2.0,2.2,2.2,1.0,0,0,9.0,9.0,4,0.375,0.37246628467429377,0.2718180198276961,0.35571569549800997,0.58453950494916,0.4154604950508399
2023-12-11,Metz,Nantes,3,1,0.4,0.6,1.4,1.2,1.2,1.2,0,0,60.0,8.0,0,,0.2598356670001477,0.33992641766209664,0.40023791533775577,0.32699338296999236,0.6730066170300077
2023-12-11,Lille,Toulouse,1,1,1.4,1.2,0.8,2.4,2.4,1.0,0,0,9.0,8.0,0,,0.4737418590051331,0.31373363587509984,0.21252450511976695,0.37466454213803496,0.6253354578619649
2023-12-11,Clermont,Lorient,1,0,1.4,0.8,1.4,1.0,1.2,1.4,0,0,8.0,3.0,1,0.5,0.3790402695149423,0.2981135297329893,0.3228462007520684,0.480376332102417,0.519623667897583
2024-01-03,Monaco,Paris SG,0,0,1.6,1.4,1.0,2.0,1.6,0.8,0,0,31.0,26.0,3,0.5,0.35789274155283035,0.27403644301333036,0.3680708154338393,0.5499071970324353,0.4500928029675647
2024-01-09,Monaco,Lens,1,1,1.2,1.0,0.8,2.0,2.0,1.0,0,0,6.0,29.0,1,1.0,0.47781508189898325,0.2892454877689904,0.23293943033202635,0.45436259920864397,0.545637400791356
2024-01-09,Le Havre,Auxerre,3,1,0.8,0.6,1.6,1.2,1.0,1.4,0,0,59.0,38.0,0,,0.5630609402592054,0.2812007153830328,0.15573834435776168,0.39732236858058967,0.6026776314194102
2024-01-09,Angers,Nice,1,4,0.8,0.6,1.4,1.8,2.2,1.0,0,0,37.0,37.0,4,0.25,0.1532122773526548,0.2763770710840204,0.5704106515633248,0.40858900934384035,0.5914109906561597
2024-01-09,Lille,Paris SG,1,3,1.4,0.8,0.4,1.6,1.2,0.8,0,0,29.0,6.0,2,0.5,0.2574556681263352,0.32566293241106103,0.41688139946260383,0.35338486136632796,0.6466151386336721
2024-01-09,Reims,Rennes,2,1,1.2,1.4,1.4,0.2,0.6,1.6,0,0,32.0,29.0,5,0.6,0.4763267889394454,0.29944232096772,0.22423089009283445,0.41371065394764134,0.5862893460523585
2024-01-11,Lille,Lyon,1,1,1.2,1.0,1.0,2.2,1.8,0.8,0,0,2.0,31.0,5,0.7,0.43135553140176147,0.3019492967110199,0.26669517188721864,0.4418575672712224,0.5581424327287775
2024-01-11,Monaco,Angers,0,1,1.2,0.8,0.6,0.8,0.6,1.8,0,0,2.0,2.0,5,1.0,0.8142701049704824,0.13982096569051825,0.045908929338999406,0.6202534056621443,0.37974659433785574
2024-01-12,Montpellier,Lille,2,2,1.4,1.2,1.6,1.2,1.2,1.2,0,0,40.0,1.0,3,0.0,0.2933939164040077,0.2961652545942863,0.4104408290017061,0.4581230688321131,0.5418769311678868
2024-01-12,Le Havre,Angers,0,1,1.4,1.2,1.4,0.8,0.6,1.8,0,0,3.0,1.0,0,,0.5630454203818538,0.27190757597140514,0.16504700364674116,0.43391539762205966,0.5660846023779404
2024-01-12,Toulouse,Auxerre,2,0,2.0,2.2,1.0,1.0,1.0,1.8,0,0,32.0,3.0,1,1.0,0.7525413587829817,0.1655283871178968,0.08193025409912146,0.6482462026732229,0.35175379732677714
2024-01-12,Marseille,Monaco,2,1,2.0,1.6,0.8,0.6,0.2,0.6,0,0,32.0,1.0,3,0.6666666666666666,0.4054062577593784,0.315240178763188,0.2793535634774338,0.38861311606029497,0.6113868839397052
2024-01-12,Lyon,Nice,4,1,2.2,1.4,0.4,2.2,3.0,1.2,0,0,1.0,3.0,4,0.375,0.37045022126023647,0.2801858609200805,0.34936391781968323,0.5300577898838996,0.46994221011610054
2024-02-02,Strasbourg,Paris SG,1,2,1.2,1.4,1.6,2.2,1.6,0.4,0,0,61.0,24.0,1,0.0,0.1332294502917736,0.1967765910313176,0.6699939586769088,0.6485800301823493,0.35141996981765067
2024-02-03,Reims,Lille,0,1,1.8,1.8,1.0,1.2,1.4,1.4,0,0,25.0,22.0,3,0.8333333333333334,0.36303961809449514,0.336236875497527,0.3007235064079778,0.32266932382451224,0.6773306761754877
2024-02-03,Clermont,Marseille,1,5,1.4,0.6,1.4,2.0,1.6,1.0,0,0,54.0,22.0,1,0.0,0.18242777381716213,0.29367144205122714,0.5239007841316108,0.3784728005634919,0.6215271994365081
2024-02-11,St Etienne,Strasbourg,2,0,1.4,1.6,2.2,1.0,1.4,1.8,1,0,90.0,9.0,1,1.0,0.36947133436568397,0.25515796382233147,0.3753707018119846,0.6136091584487509,0.38639084155124914
2024-02-11,Brest,Nice,0,1,1.0,0.6,1.2,1.6,2.8,1.8,0,0,71.0,30.0,5,0.3,0.25971780339143996,0.330285672556164,0.4099965240523962,0.3185919622180308,0.6814080377819693
2024-02-11,Paris SG,Lens,1,0,2.2,1.6,0.4,2.0,1.8,0.8,0,0,9.0,33.0,4,0.375,0.5642789156423021,0.2533235648381222,0.18239751951957556,0.5016438790885223,0.4983561209114777
2024-03-02,Nantes,Lens,0,1,1.0,1.0,1.4,2.0,1.6,0.6,0,0,82.0,20.0,1,1.0,0.1944181712483126,0.2862673555722683,0.5193144731794191,0.39149703752615955,0.6085029624738404
2024-03-02,Rennes,Montpellier,2,1,0.2,0.6,1.6,1.6,1.4,1.6,0,0,53.0,50.0,2,1.0,0.4678090055201548,0.25082663281821843,0.2813643616616268,0.5931179315405963,0.4068820684594037
2024-03-03,Toulouse,Nice,2,1,2.6,2.6,0.4,1.6,1.8,1.6,0,0,51.0,21.0,1,0.5,0.3603114773592472,0.28478369352702865,0.3549048291137241,0.4723526383421224,0.5276473616578776
2024-03-03,Lyon,Lens,0,3,2.2,1.6,0.6,2.0,1.0,0.6,0,0,51.0,1.0,5,0.5,0.37639597265394126,0.2753128927146568,0.34829113463140177,0.5096375172651396,0.4903624827348602
2024-03-03,Brest,Le Havre,1,0,0.8,0.4,1.2,0.8,0.8,1.4,0,0,21.0,51.0,0,,0.40401083391373205,0.3551204048042737,0.2408687612819943,0.24008949291464957,0.7599105070853505
2024-03-03,Montpellier,Strasbourg,2,2,1.4,1.6,2.0,0.4,1.0,2.0,0,0,1.0,21.0,3,0.5,0.49889171532485727,0.22821252701556724,0.2728957576595755,0.6779177832516795,0.3220822167483205
2024-03-03,Nantes,Metz,0,2,1.0,0.8,1.2,0.8,0.8,1.2,0,0,1.0,83.0,1,0.0,0.46787027473277865,0.29521455677577174,0.2369151684914495,0.39380822309476704,0.6061917769052328
2024-03-03,Rennes,Lorient,1,2,0.8,0.8,1.4,1.0,0.8,0.8,0,0,1.0,83.0,2,0.25,0.48636331108610864,0.26591246248002515,0.24772422643386616,0.5043234635096263,0.4956765364903736
2024-03-05,Toulouse,Montpellier,1,2,2.6,2.0,0.6,1.6,1.8,1.2,0,0,2.0,2.0,3,0.6666666666666666,0.5738589903278704,0.2167565981255858,0.2093844115465439,0.661926922732949,0.3380730772670512
2024-03-05,Lens,Lorient,2,0,2.0,1.2,0.4,1.4,0.8,0.6,0,0,2.0,2.0,3,0.5,0.6555250613469794,0.21809601052587796,0.1263789281271427,0.5146829410681155,0.4853170589318845
2024-03-11,Toulouse,Reims,1,0,2.0,1.6,0.8,1.2,1.0,1.2,0,0,6.0,37.0,1,1.0,0.41307932831259,0.2875587748482343,0.2993618968391758,0.4485489725669552,0.5514510274330449
2024-03-11,Auxerre,Rennes,4,0,0.4,0.4,2.2,0.6,1.0,1.8,0,0,59.0,8.0,2,0.25,0.18967507248465396,0.25644961524280663,0.5538753122725393,0.4779254475240494,0.5220745524759506
2024-03-11,Le Havre,Montpellier,1,0,0.8,0.8,1.0,1.6,1.6,1.4,0,0,8.0,6.0,0,,0.31658202550128056,0.2831460846319529,0.40027188986676643,0.47005234450498684,0.5299476554950129
2024-03-11,Nantes,Marseille,1,2,0.8,0.8,1.6,2.0,2.2,1.2,0,0,8.0,37.0,3,0.16666666666666666,0.1397654022884341,0.24751214134573296,0.612722456365833,0.43548341374063076,0.5645165862593693
2024-04-02,Lille,Clermont,4,0,1.2,1.2,1.4,1.2,0.8,2.4,0,0,59.0,59.0,3,0.6666666666666666,0.6089518502332527,0.2561626557641284,0.13488549400261893,0.3867857090588044,0.6132142909411957
2024-04-02,Metz,Lorient,1,2,1.4,1.2,0.8,1.4,0.8,0.8,0,0,30.0,28.0,2,1.0,0.3634239551112536,0.2744393233719891,0.36213672151675724,0.4950070337362178,0.5049929662637822
2024-04-02,Brest,Nice,0,0,0.8,0.4,1.2,1.4,1.8,1.8,0,0,30.0,30.0,5,0.1,0.2661721346725866,0.32767570521521866,0.4061521601121948,0.29965359397691044,0.7003464060230895
2024-04-02,Monaco,Le Havre,1,1,0.4,0.4,1.0,1.4,0.8,0.6,0,0,81.0,22.0,1,0.5,0.6206203127709976,0.2586785369246549,0.12070115030434747,0.3567569393686007,0.6432430606313994
2024-04-02,Lyon,Marseille,1,0,2.0,1.6,1.2,2.4,2.2,1.0,0,0,30.0,22.0,5,0.5,0.3179901716173873,0.25115880304322546,0.43085102533938724,0.5855558471580582,0.4144441528419418
2024-04-02,Reims,Toulouse,2,3,0.6,0.8,1.4,2.0,1.4,0.8,0,0,22.0,22.0,2,0.0,0.3956348805475552,0.2959256437395418,0.30843947571290325,0.40704481167997136,0.5929551883200289
2024-04-05,Brest,Nantes,0,0,0.8,0.4,1.2,0.2,0.8,2.0,0,0,3.0,25.0,3,0.5,0.45137586924260653,0.3415190533612902,0.20710507739610343,0.24225315868067857,0.7577468413193216
2024-04-05,Monaco,Clermont,4,1,0.6,0.6,1.0,0.6,0.4,3.0,0,0,3.0,3.0,1,1.0,0.7419502797143269,0.17321066736675103,0.08483905291892185,0.5691521297236549,0.43084787027634497
2024-04-05,Le Havre,Strasbourg,3,1,1.4,1.0,0.8,0.4,1.0,2.0,0,0,3.0,33.0,1,0.0,0.4191305254579018,0.3061036944795118,0.27476578006258656,0.3618607655509736,0.6381392344490266
2024-04-05,Metz,Rennes,2,3,1.2,1.2,1.0,0.6,0.8,2.0,0,0,3.0,25.0,1,0.0,0.350821986981355,0.2847823517592703,0.3643956612593747,0.4521130788280368,0.5478869211719631
2024-04-10,Marseille,Angers,1,1,1.8,1.8,1.0,1.4,0.8,1.4,0,0,8.0,89.0,2,1.0,0.7536534513094817,0.17325981174913227,0.07308673694138598,0.528673687049946,0.47132631295005406
2024-05-04,Lille,Marseille,3,1,1.6,1.8,1.2,2.0,2.0,1.0,0,0,32.0,24.0,5,0.5,0.3540641326074639,0.3243869097240898,0.3215489576684464,0.3266447490342032,0.6733552509657968
2024-05-10,St Etienne,Auxerre,3,1,1.4,1.4,2.0,1.0,1.2,1.2,0,0,89.0,60.0,0,,0.5478751723202935,0.23691120282398473,0.21521362485572174,0.5788755085852244,0.4211244914147755
2024-05-10,Lille,Toulouse,2,1,2.2,2.2,0.8,2.4,1.8,1.0,0,0,6.0,38.0,1,0.5,0.49146361260159793,0.28232725024203564,0.22620913715636645,0.4192012488723575,0.5807987511276425
2024-05-10,Rennes,Monaco,1,2,1.2,1.4,2.2,1.0,1.4,1.2,0,0,35.0,35.0,1,0.0,0.22590043249514774,0.2551388348425064,0.518960732662346,0.5172479846799863,0.4827520153200137
2024-06-04,Lens,Le Havre,1,1,2.0,1.4,0.4,1.4,1.0,0.8,1,0,90.0,60.0,0,,0.5586586567606708,0.2926327066151709,0.14870863662415795,0.31305249027767973,0.6869475097223201
2024-06-04,Paris SG,Clermont,1,1,2.2,1.2,0.4,0.6,0.6,3.4,1,0,90.0,60.0,4,0.75,0.8681816144427401,0.09709254121604625,0.034725844341213556,0.7107195582149725,0.28928044178502754
2024-06-05,Lille,Lyon,3,4,2.6,2.4,0.8,2.0,1.4,1.0,0,0,26.0,64.0,5,0.6,0.4889894086785146,0.2720172337561651,0.23899335756532028,0.4830126485391387,0.5169873514608613
